"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
286931;177;79808;QUA;"2020-01-04 08:45:00";"2020-01-04 09:45:00";0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
286932;177;79808;QUA;"2020-01-04 09:45:00";"2020-01-04 10:45:00";0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
286933;177;79808;QUA;"2020-01-04 11:00:00";"2020-01-04 12:00:00";0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;3.00;3.00;2.00;0.00;0.00
286934;177;79808;QUA;"2020-01-04 12:00:00";"2020-01-04 13:00:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;0.00
286935;177;79808;QUA;"2020-01-04 13:00:00";"2020-01-04 14:00:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;2.00;2.00;0.00;0.00
286936;177;79808;DLM;"2020-01-04 07:45:00";"2020-01-04 08:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286937;177;79808;DLM;"2020-01-04 08:45:00";"2020-01-04 09:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286938;177;79808;DLM;"2020-01-04 09:45:00";"2020-01-04 10:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286939;177;79808;DLM;"2020-01-04 11:00:00";"2020-01-04 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286940;177;79808;DLM;"2020-01-04 12:00:00";"2020-01-04 13:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286941;177;79808;DLM;"2020-01-04 13:00:00";"2020-01-04 14:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286942;177;79808;SPO;"2020-01-04 07:45:00";"2020-01-04 08:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
286943;177;79808;SPO;"2020-01-04 08:45:00";"2020-01-04 09:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00
286944;177;79808;SPO;"2020-01-04 09:45:00";"2020-01-04 10:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00
286945;177;79808;SPO;"2020-01-04 11:00:00";"2020-01-04 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;0.00;0.00
286946;177;79808;SPO;"2020-01-04 12:00:00";"2020-01-04 13:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00
286947;177;79808;SPO;"2020-01-04 13:00:00";"2020-01-04 14:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
286948;131;79809;QUA;"2020-01-04 01:50:00";"2020-01-04 01:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;0.00
286949;131;79809;QUA;"2020-01-04 01:55:00";"2020-01-04 02:00:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00
286950;131;79809;QUA;"2020-01-04 02:00:00";"2020-01-04 02:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;2.00;0.00;0.00;0.00
286951;131;79809;QUA;"2020-01-04 02:16:00";"2020-01-04 02:21:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00
286952;131;79809;QUA;"2020-01-04 02:33:00";"2020-01-04 02:39:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;1.00;0.00;0.00
286953;131;79809;QUA;"2020-01-04 02:39:00";"2020-01-04 02:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00
286954;131;79809;QUA;"2020-01-04 02:48:00";"2020-01-04 02:54:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;1.00;0.00;0.00
286955;131;79809;QUA;"2020-01-04 03:53:00";"2020-01-04 03:59:00";0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;2.00;3.00;0.00;0.00;0.00;0.00
286956;131;79809;QUA;"2020-01-04 03:59:00";"2020-01-04 04:05:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;2.00;2.00;0.00;0.00;0.00
286957;131;79809;QUA;"2020-01-04 04:05:00";"2020-01-04 04:10:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;2.00;2.00;0.00;0.00
286958;131;79809;QUA;"2020-01-04 04:10:00";"2020-01-04 04:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;4.00;1.00;2.00;0.00;0.00
286959;131;79809;QUA;"2020-01-04 04:15:00";"2020-01-04 04:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00
286960;131;79809;QUA;"2020-01-04 04:20:00";"2020-01-04 04:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;3.00;2.00;0.00;0.00;0.00;0.00
286961;131;79809;QUA;"2020-01-04 04:25:00";"2020-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;0.00;0.00;0.00
286962;131;79809;QUA;"2020-01-04 04:30:00";"2020-01-04 04:35:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;2.00;2.00;2.00;0.00;0.00
286963;131;79809;QUA;"2020-01-04 04:35:00";"2020-01-04 04:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;4.00;2.00;0.00;0.00
286964;131;79809;QUA;"2020-01-04 04:40:00";"2020-01-04 04:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
286965;131;79809;QUA;"2020-01-04 04:45:00";"2020-01-04 04:50:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;3.00;2.00;0.00;0.00;0.00
286966;131;79809;QUA;"2020-01-04 04:50:00";"2020-01-04 04:55:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;2.00;1.00;0.00;0.00;0.00
286967;131;79809;QUA;"2020-01-04 04:55:00";"2020-01-04 05:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;3.00;2.00;4.00;1.00;0.00;0.00
286968;131;79809;QUA;"2020-01-04 05:00:00";"2020-01-04 05:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00
286969;131;79809;QUA;"2020-01-04 05:05:00";"2020-01-04 05:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;4.00;0.00;0.00;0.00
286970;131;79809;QUA;"2020-01-04 05:10:00";"2020-01-04 05:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00
286971;131;79809;QUA;"2020-01-04 05:16:00";"2020-01-04 05:22:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;7.00;1.00;2.00;0.00;0.00
286972;131;79809;DLM;"2020-01-04 01:50:00";"2020-01-04 05:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
286973;131;79809;SPO;"2020-01-04 01:50:00";"2020-01-04 05:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;5.00;4.00;2.00;0.00;0.00
286974;112;79810;ANT;"2020-01-04 04:00:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;1.00;0.00;1.00;0.00;0.00
286975;112;79810;DLM;"2020-01-04 04:00:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;2.00;1.00;0.00
286976;112;79810;QUA;"2020-01-04 04:00:00";"2020-01-04 04:45:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;9.00;2.00;4.00;1.00;1.00;0.00
286977;112;79810;QUA;"2020-01-04 04:45:00";"2020-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;3.00;6.00;3.00;6.00;2.00;0.00
286978;112;79810;QUA;"2020-01-04 05:30:00";"2020-01-04 06:00:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;6.00;5.00;4.00;5.00;1.00;0.00
286979;112;79810;QUA;"2020-01-04 06:00:00";"2020-01-04 06:35:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;6.00;3.00;8.00;4.00;1.00;1.00;0.00
286980;112;79810;QUA;"2020-01-04 06:35:00";"2020-01-04 06:55:00";0.00;0.00;0.00;1.00;0.00;1.00;1.00;2.00;2.00;3.00;9.00;1.00;0.00;0.00
286981;112;79810;SPO;"2020-01-04 04:00:00";"2020-01-04 05:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;6.00;8.00;5.00;0.00
286982;112;79810;SPO;"2020-01-04 05:15:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;7.00;7.00;9.00;0.00
286983;112;79810;ANT;"2020-01-04 06:20:00";"2020-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286984;112;79810;ANT;"2020-01-04 06:35:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286985;112;79810;DLM;"2020-01-04 06:20:00";"2020-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286986;112;79810;DLM;"2020-01-04 06:35:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286987;112;79810;QUA;"2020-01-04 06:20:00";"2020-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286988;112;79810;QUA;"2020-01-04 06:35:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286989;112;79810;SPO;"2020-01-04 06:20:00";"2020-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286990;112;79810;SPO;"2020-01-04 06:35:00";"2020-01-04 06:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
286991;82;79812;ANT;"2020-01-05 01:55:00";"2020-01-05 05:25:00";1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;5.00;3.50;1.00;0.00
286992;82;79812;QUA;"2020-01-05 01:55:00";"2020-01-05 03:55:00";0.00;0.00;0.00;0.00;0.50;0.50;0.00;1.00;6.50;4.00;9.00;3.50;1.00;0.00
286993;82;79812;QUA;"2020-01-05 03:55:00";"2020-01-05 05:25:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;1.00;4.00;8.50;6.50;1.00;0.00
286994;82;79812;DLM;"2020-01-05 01:55:00";"2020-01-05 05:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;5.00;2.50;0.50;0.00
286995;82;79812;SPO;"2020-01-05 01:55:00";"2020-01-05 03:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;1.50;6.00;6.50;5.00;4.50;0.00
286996;82;79812;SPO;"2020-01-05 03:55:00";"2020-01-05 05:25:00";0.00;0.00;0.00;0.00;0.00;0.50;1.00;0.50;0.50;5.50;10.00;7.00;1.00;0.00
286997;85;79813;QUA;"2020-01-03 16:15:00";"2020-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
286998;85;79813;QUA;"2020-01-03 17:21:00";"2020-01-03 17:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;2.00;0.00;0.00;0.00
286999;85;79813;QUA;"2020-01-03 17:51:00";"2020-01-03 18:21:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00
287000;85;79813;QUA;"2020-01-03 18:25:00";"2020-01-03 18:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;1.00;0.00;0.00;0.00
287001;85;79813;QUA;"2020-01-03 18:55:00";"2020-01-03 19:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;1.00;0.00;0.00;0.00
287002;85;79813;QUA;"2020-01-03 19:33:00";"2020-01-03 20:08:00";0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00
287003;85;79813;DLM;"2020-01-03 16:15:00";"2020-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
287004;85;79813;DLM;"2020-01-03 17:21:00";"2020-01-03 17:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287005;85;79813;DLM;"2020-01-03 17:51:00";"2020-01-03 18:21:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
287006;85;79813;DLM;"2020-01-03 18:25:00";"2020-01-03 18:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287007;85;79813;DLM;"2020-01-03 18:55:00";"2020-01-03 19:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
287008;85;79813;DLM;"2020-01-03 19:33:00";"2020-01-03 20:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
287009;85;79813;SPO;"2020-01-03 16:15:00";"2020-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00
287010;85;79813;SPO;"2020-01-03 17:21:00";"2020-01-03 17:51:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
287011;85;79813;SPO;"2020-01-03 17:51:00";"2020-01-03 18:21:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00
287012;85;79813;SPO;"2020-01-03 18:25:00";"2020-01-03 18:55:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
287013;85;79813;SPO;"2020-01-03 18:55:00";"2020-01-03 19:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287014;85;79813;SPO;"2020-01-03 19:33:00";"2020-01-03 20:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;1.00;0.00;0.00;0.00
287015;85;79814;QUA;"2020-01-04 18:07:00";"2020-01-04 19:07:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
287016;85;79814;QUA;"2020-01-04 19:07:00";"2020-01-04 19:58:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00;0.00
287017;85;79814;QUA;"2020-01-04 20:00:00";"2020-01-04 20:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;0.00;0.00
287018;85;79814;DLM;"2020-01-04 18:07:00";"2020-01-04 19:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
287019;85;79814;DLM;"2020-01-04 19:07:00";"2020-01-04 19:58:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
287020;85;79814;DLM;"2020-01-04 20:00:00";"2020-01-04 20:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
287021;85;79814;SPO;"2020-01-04 18:07:00";"2020-01-04 19:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;2.00;0.00;0.00;0.00
287022;85;79814;SPO;"2020-01-04 19:07:00";"2020-01-04 19:58:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
287023;85;79814;SPO;"2020-01-04 20:00:00";"2020-01-04 20:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
287024;352;79815;QUA;"2020-01-04 01:51:00";"2020-01-04 01:59:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;1.00;3.00;2.00;0.00
287025;352;79815;QUA;"2020-01-04 01:59:00";"2020-01-04 02:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;2.00;2.00;0.00;0.00
287026;352;79815;QUA;"2020-01-04 02:06:00";"2020-01-04 02:09:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287027;352;79815;QUA;"2020-01-04 02:38:00";"2020-01-04 02:42:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
287028;352;79815;QUA;"2020-01-04 02:42:00";"2020-01-04 02:44:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
287029;352;79815;QUA;"2020-01-04 02:44:00";"2020-01-04 02:48:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
287030;352;79815;QUA;"2020-01-04 03:56:00";"2020-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;1.00;1.00;0.00;0.00;0.00;0.00
287031;352;79815;QUA;"2020-01-04 04:00:00";"2020-01-04 04:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;2.00;0.00;0.00
287032;352;79815;QUA;"2020-01-04 04:05:00";"2020-01-04 04:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;4.00;3.00;1.00;0.00
287033;352;79815;QUA;"2020-01-04 04:15:00";"2020-01-04 04:16:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287034;352;79815;QUA;"2020-01-04 04:16:00";"2020-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;1.00;2.00;1.00;0.00;0.00
287035;352;79815;QUA;"2020-01-04 04:30:00";"2020-01-04 04:38:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;2.00;1.00;1.00;1.00;0.00
287036;352;79815;QUA;"2020-01-04 04:38:00";"2020-01-04 04:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;1.00;0.00;0.00
287037;352;79815;QUA;"2020-01-04 04:45:00";"2020-01-04 05:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;1.00;2.00;1.00;0.00;0.00
287038;352;79815;QUA;"2020-01-04 05:00:00";"2020-01-04 05:11:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;2.00;2.00;2.00;0.00;0.00
287039;352;79815;SPO;"2020-01-04 01:51:00";"2020-01-04 05:11:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;1.00;2.00;1.00;0.00
287058;474;79819;QUA;"2020-01-04 04:15:00";"2020-01-04 04:40:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;3.00;1.00;1.00;0.00;0.00
287059;474;79819;SPO;"2020-01-04 04:15:00";"2020-01-04 04:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
287072;474;79821;QUA;"2020-01-04 04:45:00";"2020-01-04 05:13:00";0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;4.00;5.00;2.00;2.00;0.00;0.00
287073;474;79821;SPO;"2020-01-04 04:45:00";"2020-01-04 05:13:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
287074;474;79822;QUA;"2020-01-04 05:15:00";"2020-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;0.00;0.00
287075;474;79822;QUA;"2020-01-04 05:30:00";"2020-01-04 05:45:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;2.00;4.00;3.00;1.00;0.00
287076;474;79822;QUA;"2020-01-04 05:45:00";"2020-01-04 06:00:00";0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;1.00;2.00;2.00;0.00
287077;474;79822;QUA;"2020-01-04 06:00:00";"2020-01-04 06:15:00";0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;2.00;1.00;1.00;2.00;0.00;0.00
287078;474;79822;QUA;"2020-01-04 06:15:00";"2020-01-04 06:30:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;4.00;2.00;0.00;0.00;0.00
287079;474;79822;SPO;"2020-01-04 05:15:00";"2020-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00
287080;474;79822;SPO;"2020-01-04 05:30:00";"2020-01-04 05:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
287081;474;79822;SPO;"2020-01-04 05:45:00";"2020-01-04 06:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
287082;474;79822;SPO;"2020-01-04 06:00:00";"2020-01-04 06:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;1.00;1.00;0.00
287083;474;79822;SPO;"2020-01-04 06:15:00";"2020-01-04 06:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00;0.00
287104;49;79825;ANT;"2020-01-05 00:50:00";"2020-01-05 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;3.00;1.50;0.00;0.00;0.00
287105;49;79825;QUA;"2020-01-05 00:50:00";"2020-01-05 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;1.50;2.50;0.00;0.00;0.00
287106;49;79825;DLM;"2020-01-05 00:50:00";"2020-01-05 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;0.50;1.00;2.00;0.00;0.00
287107;49;79825;SPO;"2020-01-05 00:50:00";"2020-01-05 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;4.50;5.00;1.00;0.00;0.00
287108;210;79826;ANT;"2020-01-04 00:40:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;5.00;4.00;1.00;0.00
287109;210;79826;QUA;"2020-01-04 00:40:00";"2020-01-04 01:07:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;5.00;2.00;1.00;4.00;2.00;1.00;0.00
287110;210;79826;QUA;"2020-01-04 01:25:00";"2020-01-04 02:10:00";0.00;0.00;0.00;0.00;0.00;2.00;3.00;4.00;8.00;8.00;7.00;5.00;1.00;0.00
287111;210;79826;QUA;"2020-01-04 02:20:00";"2020-01-04 02:50:00";0.00;0.00;0.00;0.00;1.00;1.00;2.00;3.00;6.00;3.00;5.00;0.00;0.00;0.00
287112;210;79826;QUA;"2020-01-04 02:50:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;4.00;7.00;5.00;3.00;1.00;0.00;0.00
287113;210;79826;DLM;"2020-01-04 00:40:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00
287114;210;79826;SPO;"2020-01-04 00:40:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;4.00;7.00;13.00;6.00;0.00
287127;210;79828;ANT;"2020-01-05 00:45:00";"2020-01-05 02:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;1.00;0.00;0.00
287128;210;79828;QUA;"2020-01-05 00:45:00";"2020-01-05 02:51:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;7.00;8.00;2.00;1.00;0.00
287129;210;79828;DLM;"2020-01-05 00:45:00";"2020-01-05 02:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;2.00;0.00;0.00
287130;210;79828;SPO;"2020-01-05 00:45:00";"2020-01-05 02:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;5.00;7.00;2.00;0.00
287190;7207;79837;ANT;"2020-01-04 03:10:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
287191;7207;79837;QUA;"2020-01-04 03:10:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;2.00;0.00;0.00;0.00;0.00
287192;7207;79837;DLM;"2020-01-04 03:10:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
287193;7207;79837;SPO;"2020-01-04 03:10:00";"2020-01-04 03:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
287194;418;79838;ANT;"2020-01-05 08:30:00";"2020-01-05 09:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
287195;418;79838;QUA;"2020-01-05 08:30:00";"2020-01-05 09:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
