"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
969979;7205;80536;"2020-06-22 21:50:00";"2020-06-22 22:55:00";260.0000;40.0000;1.0000;1.0000;6.35;SPO;P;8
969980;7205;80536;"2020-06-22 22:55:00";"2020-06-23 00:00:00";265.0000;40.0000;1.0000;1.0000;6.35;JBO;P;0
969981;7205;80536;"2020-06-22 22:55:00";"2020-06-23 00:00:00";265.0000;40.0000;1.0000;1.0000;6.35;ANT;P;0
969982;7205;80536;"2020-06-22 22:55:00";"2020-06-23 00:00:00";265.0000;40.0000;1.0000;1.0000;6.35;SPO;P;10
969983;418;80537;"2020-06-21 05:50:00";"2020-06-21 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.01;ANT;C;1
969984;418;80537;"2020-06-21 05:50:00";"2020-06-21 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.01;U598;C;1
969985;418;80537;"2020-06-21 05:50:00";"2020-06-21 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.01;SPO;C;7
969986;82;80538;"2020-06-23 22:00:00";"2020-06-23 23:10:00";255.0000;25.0000;1.1600;1.0000;6.24;ANT;R;3
969987;82;80538;"2020-06-23 22:00:00";"2020-06-23 23:10:00";255.0000;25.0000;1.1600;1.0000;6.24;ARI;-;0
969988;82;80538;"2020-06-23 22:00:00";"2020-06-23 23:10:00";255.0000;25.0000;1.1600;1.0000;6.24;JBO;R;1
969989;82;80538;"2020-06-23 22:00:00";"2020-06-23 23:10:00";255.0000;25.0000;1.1600;1.0000;6.24;SPO;R;6
969990;82;80538;"2020-06-23 23:10:00";"2020-06-24 00:20:00";270.0000;25.0000;1.1600;1.0000;6.22;ANT;R;1
969991;82;80538;"2020-06-23 23:10:00";"2020-06-24 00:20:00";270.0000;25.0000;1.1600;1.0000;6.22;ARI;R;0
969992;82;80538;"2020-06-23 23:10:00";"2020-06-24 00:20:00";270.0000;25.0000;1.1600;1.0000;6.22;JBO;R;2
969993;82;80538;"2020-06-23 23:10:00";"2020-06-24 00:20:00";270.0000;25.0000;1.1600;1.0000;6.22;SPO;R;7
969996;7205;80540;"2020-06-23 22:10:00";"2020-06-23 23:13:00";260.0000;40.0000;1.0000;1.0000;6.28;ANT;P;1
969997;7205;80540;"2020-06-23 22:10:00";"2020-06-23 23:13:00";260.0000;40.0000;1.0000;1.0000;6.28;JBO;P;0
969998;7205;80540;"2020-06-23 22:10:00";"2020-06-23 23:13:00";260.0000;40.0000;1.0000;1.0000;6.28;SPO;P;7
969999;7205;80540;"2020-06-23 23:13:00";"2020-06-24 00:18:00";265.0000;40.0000;1.0000;1.0000;6.28;ANT;P;4
970000;7205;80540;"2020-06-23 23:13:00";"2020-06-24 00:18:00";265.0000;40.0000;1.0000;1.0000;6.28;JBO;P;1
970001;7205;80540;"2020-06-23 23:13:00";"2020-06-24 00:18:00";265.0000;40.0000;1.0000;1.0000;6.28;SPO;P;7
970002;210;80541;"2020-06-22 22:10:00";"2020-06-22 23:10:00";240.0000;30.0000;1.0000;1.0000;6.56;ANT;C;2
970003;210;80541;"2020-06-22 22:10:00";"2020-06-22 23:10:00";240.0000;30.0000;1.0000;1.0000;6.56;JBO;C;0
970004;210;80541;"2020-06-22 22:10:00";"2020-06-22 23:10:00";240.0000;30.0000;1.0000;1.0000;6.56;SPO;C;8
970005;210;80541;"2020-06-22 23:10:00";"2020-06-23 00:10:00";250.0000;40.0000;1.0000;1.0000;6.54;ANT;C;1
970006;210;80541;"2020-06-22 23:10:00";"2020-06-23 00:10:00";250.0000;40.0000;1.0000;1.0000;6.54;JBO;C;1
970007;210;80541;"2020-06-22 23:10:00";"2020-06-23 00:10:00";250.0000;40.0000;1.0000;1.0000;6.54;SPO;C;9
970008;210;80542;"2020-06-23 21:55:00";"2020-06-23 22:55:00";240.0000;30.0000;1.0000;1.0000;6.6;ANT;C;2
970009;210;80542;"2020-06-23 21:55:00";"2020-06-23 22:55:00";240.0000;30.0000;1.0000;1.0000;6.6;JBO;C;0
970010;210;80542;"2020-06-23 21:55:00";"2020-06-23 22:55:00";240.0000;30.0000;1.0000;1.0000;6.6;SPO;C;8
970011;210;80542;"2020-06-23 22:55:00";"2020-06-24 00:16:00";250.0000;40.0000;1.3500;1.0000;6.6;ANT;C;2
970012;210;80542;"2020-06-23 22:55:00";"2020-06-24 00:16:00";250.0000;40.0000;1.3500;1.0000;6.6;JBO;C;2
970013;210;80542;"2020-06-23 22:55:00";"2020-06-24 00:16:00";250.0000;40.0000;1.3500;1.0000;6.6;SPO;C;11
970014;418;80543;"2020-06-22 06:41:00";"2020-06-22 08:00:00";285.0000;-10.0000;1.3167;1.0000;6.3;ANT;C;2
970015;418;80543;"2020-06-22 06:41:00";"2020-06-22 08:00:00";285.0000;-10.0000;1.3167;1.0000;6.3;U599;C;3
970016;418;80543;"2020-06-22 06:41:00";"2020-06-22 08:00:00";285.0000;-10.0000;1.3167;1.0000;6.3;SPO;C;6
970031;7205;80550;"2020-06-24 23:00:00";"2020-06-25 00:25:00";265.0000;40.0000;1.3000;1.0000;6.3;ANT;P;2
970032;7205;80550;"2020-06-24 23:00:00";"2020-06-25 00:25:00";265.0000;40.0000;1.3000;1.0000;6.3;JBO;P;0
970033;7205;80550;"2020-06-24 23:00:00";"2020-06-25 00:25:00";265.0000;40.0000;1.3000;1.0000;6.3;SPO;P;10
970066;214;80555;"2020-06-24 22:30:00";"2020-06-24 23:31:00";280.0000;30.0000;1.0000;1.0000;6.02;ANT;C;1
970067;214;80555;"2020-06-24 22:30:00";"2020-06-24 23:31:00";280.0000;30.0000;1.0000;1.0000;6.02;JBO;C;0
970068;214;80555;"2020-06-24 22:30:00";"2020-06-24 23:31:00";280.0000;30.0000;1.0000;1.0000;6.02;U600;C;0
970069;214;80555;"2020-06-24 22:30:00";"2020-06-24 23:31:00";280.0000;30.0000;1.0000;1.0000;6.02;SPO;C;3
970070;214;80555;"2020-06-24 23:31:00";"2020-06-25 00:36:00";295.0000;30.0000;1.0670;1.0000;6.2;ANT;C;1
970071;214;80555;"2020-06-24 23:31:00";"2020-06-25 00:36:00";295.0000;30.0000;1.0670;1.0000;6.2;JBO;C;1
970072;214;80555;"2020-06-24 23:31:00";"2020-06-25 00:36:00";295.0000;30.0000;1.0670;1.0000;6.2;U600;C;0
970073;214;80555;"2020-06-24 23:31:00";"2020-06-25 00:36:00";295.0000;30.0000;1.0670;1.0000;6.2;SPO;C;8
970094;7205;80559;"2020-06-25 22:15:00";"2020-06-25 23:20:00";260.0000;40.0000;1.0000;1.0000;6.3;ANT;P;2
970095;7205;80559;"2020-06-25 22:15:00";"2020-06-25 23:20:00";260.0000;40.0000;1.0000;1.0000;6.3;JBO;P;0
970096;7205;80559;"2020-06-25 22:15:00";"2020-06-25 23:20:00";260.0000;40.0000;1.0000;1.0000;6.3;SPO;P;4
970097;7205;80559;"2020-06-25 23:20:00";"2020-06-26 00:25:00";270.0000;40.0000;1.0833;1.0000;6.3;ANT;P;2
970098;7205;80559;"2020-06-25 23:20:00";"2020-06-26 00:25:00";270.0000;40.0000;1.0833;1.0000;6.3;JBO;P;0
970099;7205;80559;"2020-06-25 23:20:00";"2020-06-26 00:25:00";270.0000;40.0000;1.0833;1.0000;6.3;SPO;P;7
970100;82;80560;"2020-06-25 21:57:00";"2020-06-25 23:09:00";250.0000;25.0000;1.2000;1.0000;6.2;ANT;R;2
970101;82;80560;"2020-06-25 21:57:00";"2020-06-25 23:09:00";250.0000;25.0000;1.2000;1.0000;6.2;JBO;R;1
970102;82;80560;"2020-06-25 21:57:00";"2020-06-25 23:09:00";250.0000;25.0000;1.2000;1.0000;6.2;SPO;R;4
970103;82;80560;"2020-06-25 23:09:00";"2020-06-26 00:21:00";270.0000;25.0000;1.2000;1.0000;6.18;ANT;R;1
970104;82;80560;"2020-06-25 23:09:00";"2020-06-26 00:21:00";270.0000;25.0000;1.2000;1.0000;6.18;JBO;R;2
970105;82;80560;"2020-06-25 23:09:00";"2020-06-26 00:21:00";270.0000;25.0000;1.2000;1.0000;6.18;SPO;R;8
970106;7154;80561;"2020-06-12 21:45:00";"2020-06-12 22:55:00";270.0000;25.0000;1.0000;1.0000;6.1;ANT;C;0
970107;7154;80561;"2020-06-12 21:45:00";"2020-06-12 22:55:00";270.0000;25.0000;1.0000;1.0000;6.1;SPO;C;1
970108;12409;80562;"2020-06-25 23:00:00";"2020-06-26 00:00:00";230.0000;30.0000;1.0000;1.0500;4.8;JBO;C;2
970109;12409;80562;"2020-06-25 23:00:00";"2020-06-26 00:00:00";230.0000;30.0000;1.0000;1.0500;4.8;ANT;C;0
970110;12409;80562;"2020-06-25 23:00:00";"2020-06-26 00:00:00";230.0000;30.0000;1.0000;1.0500;4.8;SPO;C;0
970111;12409;80562;"2020-06-26 00:00:00";"2020-06-26 01:00:00";230.0000;30.0000;1.0000;1.0500;4.8;JBO;C;0
970112;12409;80562;"2020-06-26 00:00:00";"2020-06-26 01:00:00";230.0000;30.0000;1.0000;1.0500;4.8;ANT;C;0
970113;12409;80562;"2020-06-26 00:00:00";"2020-06-26 01:00:00";230.0000;30.0000;1.0000;1.0500;4.8;SPO;C;0
970114;418;80563;"2020-06-25 07:09:00";"2020-06-25 08:10:00";285.0000;-10.0000;1.0167;1.0000;6.03;U601;C;2
970115;418;80563;"2020-06-25 07:09:00";"2020-06-25 08:10:00";285.0000;-10.0000;1.0167;1.0000;6.03;SPO;C;6
970116;82;80564;"2020-06-26 21:57:00";"2020-06-26 23:09:00";255.0000;25.0000;1.2000;1.0000;6.18;ANT;R;3
970117;82;80564;"2020-06-26 21:57:00";"2020-06-26 23:09:00";255.0000;25.0000;1.2000;1.0000;6.18;JBO;R;1
970118;82;80564;"2020-06-26 21:57:00";"2020-06-26 23:09:00";255.0000;25.0000;1.2000;1.0000;6.18;SPO;R;6
970119;82;80564;"2020-06-26 23:09:00";"2020-06-27 00:21:00";275.0000;25.0000;1.2000;1.0000;6.18;ANT;R;2
970120;82;80564;"2020-06-26 23:09:00";"2020-06-27 00:21:00";275.0000;25.0000;1.2000;1.0000;6.18;JBO;R;0
970121;82;80564;"2020-06-26 23:09:00";"2020-06-27 00:21:00";275.0000;25.0000;1.2000;1.0000;6.18;SPO;R;7
970122;418;80565;"2020-06-27 07:38:00";"2020-06-27 08:19:00";285.0000;-10.0000;0.6833;1.0000;5.99;U602;C;1
970123;418;80565;"2020-06-27 07:38:00";"2020-06-27 08:19:00";285.0000;-10.0000;0.6833;1.0000;5.99;SPO;C;6
970124;418;80565;"2020-06-27 08:19:00";"2020-06-27 09:00:00";285.0000;-10.0000;0.6833;1.0000;5.99;U602;C;2
970125;418;80565;"2020-06-27 08:19:00";"2020-06-27 09:00:00";285.0000;-10.0000;0.6833;1.0000;5.99;SPO;C;5
970126;131;80566;"2020-06-27 23:14:00";"2020-06-28 00:14:00";295.0000;30.0000;1.0000;1.0000;6.49;JBO;C;0
970127;131;80566;"2020-06-27 23:14:00";"2020-06-28 00:14:00";295.0000;30.0000;1.0000;1.0000;6.49;ANT;C;2
970128;131;80566;"2020-06-27 23:14:00";"2020-06-28 00:14:00";295.0000;30.0000;1.0000;1.0000;6.49;SPO;C;6
970129;131;80566;"2020-06-28 00:14:00";"2020-06-28 01:13:00";310.0000;30.0000;0.9700;1.0000;6.29;JBO;C;0
970130;131;80566;"2020-06-28 00:14:00";"2020-06-28 01:13:00";310.0000;30.0000;0.9700;1.0000;6.29;ANT;C;1
970131;131;80566;"2020-06-28 00:14:00";"2020-06-28 01:13:00";310.0000;30.0000;0.9700;1.0000;6.29;SPO;C;3
970132;82;80567;"2020-06-27 22:00:00";"2020-06-27 23:10:00";265.0000;25.0000;1.1600;1.0000;6.17;ANT;R;1
970133;82;80567;"2020-06-27 22:00:00";"2020-06-27 23:10:00";265.0000;25.0000;1.1600;1.0000;6.17;JBO;R;0
970134;82;80567;"2020-06-27 22:00:00";"2020-06-27 23:10:00";265.0000;25.0000;1.1600;1.0000;6.17;SPO;R;7
970135;82;80567;"2020-06-27 23:10:00";"2020-06-28 00:20:00";280.0000;25.0000;1.1600;1.0000;6.21;ANT;R;3
970136;82;80567;"2020-06-27 23:10:00";"2020-06-28 00:20:00";280.0000;25.0000;1.1600;1.0000;6.21;JBO;R;1
970137;82;80567;"2020-06-27 23:10:00";"2020-06-28 00:20:00";280.0000;25.0000;1.1600;1.0000;6.21;SPO;R;9
970138;82;80568;"2020-06-29 22:57:00";"2020-06-30 00:15:00";270.0000;50.0000;1.3000;1.0000;6.25;ANT;R;2
970139;82;80568;"2020-06-29 22:57:00";"2020-06-30 00:15:00";270.0000;50.0000;1.3000;1.0000;6.25;JBO;R;2
970140;82;80568;"2020-06-29 22:57:00";"2020-06-30 00:15:00";270.0000;50.0000;1.3000;1.0000;6.25;SPO;R;7
970141;7205;80569;"2020-06-29 23:47:00";"2020-06-30 01:08:00";270.0000;40.0000;1.2000;1.0000;6.28;ANT;P;3
970142;7205;80569;"2020-06-29 23:47:00";"2020-06-30 01:08:00";270.0000;40.0000;1.2000;1.0000;6.28;JBO;P;3
970143;7205;80569;"2020-06-29 23:47:00";"2020-06-30 01:08:00";270.0000;40.0000;1.2000;1.0000;6.28;SPO;P;7
970144;49;80570;"2020-06-22 22:00:00";"2020-06-22 23:00:00";260.0000;60.0000;1.0000;1.0000;6.25;ANT;C;1
970145;49;80570;"2020-06-22 22:00:00";"2020-06-22 23:00:00";260.0000;60.0000;1.0000;1.0000;6.25;JBO;C;0
970146;49;80570;"2020-06-22 22:00:00";"2020-06-22 23:00:00";260.0000;60.0000;1.0000;1.0000;6.25;SPO;C;6
970147;49;80570;"2020-06-22 23:00:00";"2020-06-23 00:00:00";260.0000;60.0000;1.0000;1.0000;6.25;ANT;C;1
970148;49;80570;"2020-06-22 23:00:00";"2020-06-23 00:00:00";260.0000;60.0000;1.0000;1.0000;6.25;JBO;C;2
970149;49;80570;"2020-06-22 23:00:00";"2020-06-23 00:00:00";260.0000;60.0000;1.0000;1.0000;6.25;SPO;C;5
970150;49;80571;"2020-06-23 22:15:00";"2020-06-23 23:15:00";260.0000;60.0000;1.0000;1.0000;6.23;ANT;C;1
970151;49;80571;"2020-06-23 22:15:00";"2020-06-23 23:15:00";260.0000;60.0000;1.0000;1.0000;6.23;JBO;C;1
970152;49;80571;"2020-06-23 22:15:00";"2020-06-23 23:15:00";260.0000;60.0000;1.0000;1.0000;6.23;SPO;C;6
970153;49;80571;"2020-06-23 23:15:00";"2020-06-24 00:15:00";260.0000;60.0000;1.0000;1.0000;6.23;ANT;C;2
970154;49;80571;"2020-06-23 23:15:00";"2020-06-24 00:15:00";260.0000;60.0000;1.0000;1.0000;6.23;JBO;C;2
970155;49;80571;"2020-06-23 23:15:00";"2020-06-24 00:15:00";260.0000;60.0000;1.0000;1.0000;6.23;SPO;C;8
970162;7205;80573;"2020-07-01 00:05:00";"2020-07-01 01:15:00";265.0000;40.0000;1.0000;1.0000;6.22;ANT;P;1
970163;7205;80573;"2020-07-01 00:05:00";"2020-07-01 01:15:00";265.0000;40.0000;1.0000;1.0000;6.22;SPO;P;6
970164;7466;80574;"2020-06-29 18:50:00";"2020-06-29 19:50:00";0.0000;0.0000;1.0000;1.1100;5;SPO;C;7
970165;7956;80575;"2020-06-11 08:25:00";"2020-06-11 09:25:00";215.0000;-60.0000;1.0000;1.3300;6.4;ANT;C;0
970166;7956;80575;"2020-06-11 08:25:00";"2020-06-11 09:25:00";215.0000;-60.0000;1.0000;1.3300;6.4;SPO;C;5
970167;7956;80575;"2020-06-11 09:50:00";"2020-06-11 10:50:00";240.0000;-60.0000;0.9500;1.0000;6.45;ANT;C;1
970168;7956;80575;"2020-06-11 09:50:00";"2020-06-11 10:50:00";240.0000;-60.0000;0.9500;1.0000;6.45;SPO;C;6
970169;7956;80575;"2020-06-11 11:00:00";"2020-06-11 12:00:00";257.0000;-60.0000;1.0000;1.0000;6.55;ANT;C;3
970170;7956;80575;"2020-06-11 11:00:00";"2020-06-11 12:00:00";257.0000;-60.0000;1.0000;1.0000;6.55;SPO;C;7
970171;7956;80576;"2020-06-12 09:20:00";"2020-06-12 10:20:00";240.0000;-60.0000;1.0000;1.0000;6.4;ANT;C;1
970172;7956;80576;"2020-06-12 09:20:00";"2020-06-12 10:20:00";240.0000;-60.0000;1.0000;1.0000;6.4;SPO;C;6
970173;7956;80576;"2020-06-12 10:20:00";"2020-06-12 11:20:00";255.0000;-60.0000;1.0000;1.1000;6.4;ANT;C;0
970174;7956;80576;"2020-06-12 10:20:00";"2020-06-12 11:20:00";255.0000;-60.0000;1.0000;1.1000;6.4;SPO;C;6
970175;7956;80576;"2020-06-12 12:25:00";"2020-06-12 13:25:00";285.0000;-60.0000;1.0000;1.2500;6.45;ANT;C;2
970176;7956;80576;"2020-06-12 12:25:00";"2020-06-12 13:25:00";285.0000;-60.0000;1.0000;1.2500;6.45;SPO;C;7
970177;7956;80577;"2020-06-15 09:55:00";"2020-06-15 10:55:00";240.0000;0.0000;1.0000;1.0000;6.4;ANT;C;2
970178;7956;80577;"2020-06-15 09:55:00";"2020-06-15 10:55:00";240.0000;0.0000;1.0000;1.0000;6.4;SPO;C;5
970179;7956;80577;"2020-06-15 11:25:00";"2020-06-15 12:25:00";260.0000;0.0000;0.9700;1.1100;6.45;ANT;C;4
970180;7956;80577;"2020-06-15 11:25:00";"2020-06-15 12:25:00";260.0000;0.0000;0.9700;1.1100;6.45;SPO;C;6
970181;7956;80578;"2020-06-16 10:15:00";"2020-06-16 11:15:00";240.0000;0.0000;1.0000;1.2000;6.45;ANT;C;2
970182;7956;80578;"2020-06-16 10:15:00";"2020-06-16 11:15:00";240.0000;0.0000;1.0000;1.2000;6.45;SPO;C;7
970183;7956;80578;"2020-06-16 11:30:00";"2020-06-16 12:30:00";255.0000;0.0000;0.9700;1.0500;6.5;ANT;C;3
970184;7956;80578;"2020-06-16 11:30:00";"2020-06-16 12:30:00";255.0000;0.0000;0.9700;1.0500;6.5;SPO;C;8
970185;7956;80579;"2020-06-17 08:15:00";"2020-06-17 09:15:00";200.0000;0.0000;0.9500;1.2000;6.4;ANT;C;1
970186;7956;80579;"2020-06-17 08:15:00";"2020-06-17 09:15:00";200.0000;0.0000;0.9500;1.2000;6.4;SPO;C;3
970187;7956;80579;"2020-06-17 13:30:00";"2020-06-17 14:30:00";275.0000;0.0000;1.0000;1.2000;6.5;ANT;C;2
970188;7956;80579;"2020-06-17 13:30:00";"2020-06-17 14:30:00";275.0000;0.0000;1.0000;1.2000;6.5;SPO;C;11
970189;7956;80580;"2020-06-18 12:45:00";"2020-06-18 13:45:00";270.0000;0.0000;1.0000;1.0000;6.55;ANT;C;4
970190;7956;80580;"2020-06-18 12:45:00";"2020-06-18 13:45:00";270.0000;0.0000;1.0000;1.0000;6.55;SPO;C;6
970191;7956;80580;"2020-06-18 14:05:00";"2020-06-18 15:05:00";290.0000;0.0000;1.0000;1.0000;6.6;ANT;C;4
970192;7956;80580;"2020-06-18 14:05:00";"2020-06-18 15:05:00";290.0000;0.0000;1.0000;1.0000;6.6;SPO;C;16
970193;7956;80581;"2020-06-19 11:10:00";"2020-06-19 12:10:00";265.0000;-50.0000;1.0000;1.0000;6.5;ANT;C;4
970194;7956;80581;"2020-06-19 11:10:00";"2020-06-19 12:10:00";265.0000;-50.0000;1.0000;1.0000;6.5;SPO;C;5
970195;7956;80581;"2020-06-19 12:10:00";"2020-06-19 13:10:00";280.0000;-50.0000;0.9500;1.0000;6.3;ANT;C;4
970196;7956;80581;"2020-06-19 12:10:00";"2020-06-19 13:10:00";280.0000;-50.0000;0.9500;1.0000;6.3;SPO;C;6
970197;7956;80582;"2020-06-22 08:40:00";"2020-06-22 09:40:00";200.0000;10.0000;1.0000;1.0000;6.5;ANT;C;2
970198;7956;80582;"2020-06-22 08:40:00";"2020-06-22 09:40:00";200.0000;10.0000;1.0000;1.0000;6.5;JBO;C;1
970199;7956;80582;"2020-06-22 08:40:00";"2020-06-22 09:40:00";200.0000;10.0000;1.0000;1.0000;6.5;SPO;C;3
970200;7956;80582;"2020-06-22 09:55:00";"2020-06-22 10:55:00";215.0000;10.0000;0.9500;1.0000;6.5;ANT;C;0
970201;7956;80582;"2020-06-22 09:55:00";"2020-06-22 10:55:00";215.0000;10.0000;0.9500;1.0000;6.5;JBO;C;2
970202;7956;80582;"2020-06-22 09:55:00";"2020-06-22 10:55:00";215.0000;10.0000;0.9500;1.0000;6.5;SPO;C;0
970203;7956;80582;"2020-06-22 10:55:00";"2020-06-22 11:55:00";230.0000;10.0000;1.0000;1.0000;6.55;ANT;C;2
970204;7956;80582;"2020-06-22 10:55:00";"2020-06-22 11:55:00";230.0000;10.0000;1.0000;1.0000;6.55;JBO;C;0
970205;7956;80582;"2020-06-22 10:55:00";"2020-06-22 11:55:00";230.0000;10.0000;1.0000;1.0000;6.55;SPO;C;6
970206;7956;80582;"2020-06-22 11:55:00";"2020-06-22 12:25:00";245.0000;10.0000;0.4500;1.0000;6.5;ANT;C;0
970207;7956;80582;"2020-06-22 11:55:00";"2020-06-22 12:25:00";245.0000;10.0000;0.4500;1.0000;6.5;JBO;C;0
970208;7956;80582;"2020-06-22 11:55:00";"2020-06-22 12:25:00";245.0000;10.0000;0.4500;1.0000;6.5;SPO;C;1
970209;7956;80583;"2020-06-23 09:35:00";"2020-06-23 10:35:00";215.0000;10.0000;0.9500;1.0000;6.5;ANT;C;0
970210;7956;80583;"2020-06-23 09:35:00";"2020-06-23 10:35:00";215.0000;10.0000;0.9500;1.0000;6.5;JBO;C;1
970211;7956;80583;"2020-06-23 09:35:00";"2020-06-23 10:35:00";215.0000;10.0000;0.9500;1.0000;6.5;SPO;C;7
970212;7956;80583;"2020-06-23 11:45:00";"2020-06-23 12:45:00";245.0000;10.0000;1.0000;1.0000;6.5;ANT;C;3
970213;7956;80583;"2020-06-23 11:45:00";"2020-06-23 12:45:00";245.0000;10.0000;1.0000;1.0000;6.5;JBO;C;0
970214;7956;80583;"2020-06-23 11:45:00";"2020-06-23 12:45:00";245.0000;10.0000;1.0000;1.0000;6.5;SPO;C;12
970215;7956;80584;"2020-06-24 08:50:00";"2020-06-24 09:50:00";220.0000;5.0000;0.9500;1.0000;6.25;ANT;C;1
970216;7956;80584;"2020-06-24 08:50:00";"2020-06-24 09:50:00";220.0000;5.0000;0.9500;1.0000;6.25;JBO;C;0
970217;7956;80584;"2020-06-24 08:50:00";"2020-06-24 09:50:00";220.0000;5.0000;0.9500;1.0000;6.25;SPO;C;4
970218;7956;80584;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;0.9500;1.0000;6.4;ANT;C;3
970219;7956;80584;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;0.9500;1.0000;6.4;JBO;C;0
970220;7956;80584;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;0.9500;1.0000;6.4;SPO;C;8
970221;7956;80584;"2020-06-24 11:20:00";"2020-06-24 12:20:00";255.0000;5.0000;1.0000;1.0000;6.55;ANT;C;1
970222;7956;80584;"2020-06-24 11:20:00";"2020-06-24 12:20:00";255.0000;5.0000;1.0000;1.0000;6.55;JBO;C;0
970223;7956;80584;"2020-06-24 11:20:00";"2020-06-24 12:20:00";255.0000;5.0000;1.0000;1.0000;6.55;SPO;C;6
970224;7956;80585;"2020-06-25 13:10:00";"2020-06-25 14:10:00";300.0000;-60.0000;1.0000;1.1500;6.6;ANT;C;1
970225;7956;80585;"2020-06-25 13:10:00";"2020-06-25 14:10:00";300.0000;-60.0000;1.0000;1.1500;6.6;JBO;C;0
970226;7956;80585;"2020-06-25 13:10:00";"2020-06-25 14:10:00";300.0000;-60.0000;1.0000;1.1500;6.6;SPO;C;14
970227;7956;80585;"2020-06-25 14:15:00";"2020-06-25 15:15:00";315.0000;-60.0000;0.9700;1.0000;6.6;ANT;C;2
970228;7956;80585;"2020-06-25 14:15:00";"2020-06-25 15:15:00";315.0000;-60.0000;0.9700;1.0000;6.6;JBO;/;0
970229;7956;80585;"2020-06-25 14:15:00";"2020-06-25 15:15:00";315.0000;-60.0000;0.9700;1.0000;6.6;SPO;C;17
970230;210;80586;"2020-06-25 22:00:00";"2020-06-25 23:09:00";250.0000;30.0000;1.0000;1.0000;6.57;ANT;C;2
970231;210;80586;"2020-06-25 22:00:00";"2020-06-25 23:09:00";250.0000;30.0000;1.0000;1.0000;6.57;JBO;C;0
970232;210;80586;"2020-06-25 22:00:00";"2020-06-25 23:09:00";250.0000;30.0000;1.0000;1.0000;6.57;SPO;C;8
970233;210;80586;"2020-06-25 23:09:00";"2020-06-26 00:15:00";250.0000;40.0000;1.1000;1.0000;6.6;ANT;C;1
970234;210;80586;"2020-06-25 23:09:00";"2020-06-26 00:15:00";250.0000;40.0000;1.1000;1.0000;6.6;JBO;C;1
970235;210;80586;"2020-06-25 23:09:00";"2020-06-26 00:15:00";250.0000;40.0000;1.1000;1.0000;6.6;SPO;C;11
970236;210;80587;"2020-06-26 22:20:00";"2020-06-26 23:20:00";260.0000;30.0000;1.0000;1.0000;6.79;ANT;C;3
970237;210;80587;"2020-06-26 22:20:00";"2020-06-26 23:20:00";260.0000;30.0000;1.0000;1.0000;6.79;JBO;C;1
970238;210;80587;"2020-06-26 22:20:00";"2020-06-26 23:20:00";260.0000;30.0000;1.0000;1.0000;6.79;SPO;C;12
970239;210;80587;"2020-06-26 23:20:00";"2020-06-27 00:20:00";270.0000;30.0000;1.0000;1.0000;6.79;ANT;C;2
970240;210;80587;"2020-06-26 23:20:00";"2020-06-27 00:20:00";270.0000;30.0000;1.0000;1.0000;6.79;JBO;C;2
970241;210;80587;"2020-06-26 23:20:00";"2020-06-27 00:20:00";270.0000;30.0000;1.0000;1.0000;6.79;SPO;C;11
970242;6700;80588;"2020-06-18 12:45:00";"2020-06-18 13:45:00";270.0000;0.0000;1.0000;1.0000;5.9;ANT;C;0
970243;6700;80588;"2020-06-18 12:45:00";"2020-06-18 13:45:00";270.0000;0.0000;1.0000;1.0000;5.9;SPO;C;1
970244;6700;80588;"2020-06-18 14:05:00";"2020-06-18 15:05:00";290.0000;0.0000;0.9600;1.0000;5.9;ANT;C;1
970245;6700;80588;"2020-06-18 14:05:00";"2020-06-18 15:05:00";290.0000;0.0000;0.9600;1.0000;5.9;SPO;C;2
970246;6700;80589;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;1.0000;1.0000;5.75;ANT;C;0
970247;6700;80589;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;1.0000;1.0000;5.75;JBO;C;0
970248;6700;80589;"2020-06-24 10:20:00";"2020-06-24 11:20:00";240.0000;5.0000;1.0000;1.0000;5.75;SPO;C;1
970249;6700;80589;"2020-06-24 11:20:00";"2020-06-24 11:50:00";255.0000;5.0000;0.4500;1.0000;5.8;ANT;C;0
970250;6700;80589;"2020-06-24 11:20:00";"2020-06-24 11:50:00";255.0000;5.0000;0.4500;1.0000;5.8;JBO;C;0
970251;6700;80589;"2020-06-24 11:20:00";"2020-06-24 11:50:00";255.0000;5.0000;0.4500;1.0000;5.8;SPO;C;1
970252;;80590;"2020-06-11 08:55:00";"2020-06-11 09:55:00";215.0000;-60.0000;1.0000;1.3300;6.4;SPO;C;2
970253;;80591;"2020-06-11 08:25:00";"2020-06-11 09:25:00";245.0000;-50.0000;1.0000;1.3300;6.4;ANT;C;0
970254;;80591;"2020-06-11 08:25:00";"2020-06-11 09:25:00";245.0000;-50.0000;1.0000;1.3300;6.4;SPO;C;2
970255;;80592;"2020-06-11 09:50:00";"2020-06-11 10:50:00";220.0000;-55.0000;0.9200;1.0000;6.35;ANT;C;0
